comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,label
9.399111,6.9669647,8.766884,2.7761514,1.2474309,12.7079115,2.626068,7.2645593,1106163_F.jpg
6.0054445,4.9274616,5.984481,1.8295302,0.7528572,8.491134,1.6149929,5.1068583,1106164_F.jpg
7.0404105,5.430747,6.8892565,2.2685733,0.9164216,9.489266,1.8876393,5.69534,1106165_F.jpg
6.0878778,6.8572755,4.4202805,2.6027184,1.5246917,9.94533,1.3847814,6.0554585,1106166_F.jpg
8.082666,6.336995,6.074978,2.638928,1.7469891,11.833624,2.4725165,6.0693116,1106167_F.jpg
4.586216,3.6139526,4.3214746,0.9820419,0.73786753,6.1125903,1.408263,3.374391,1106168_F.jpg
7.9946847,3.4927945,7.5184035,1.6301482,1.0485883,9.966078,2.902107,3.9890914,1106170_F.jpg
4.4402175,4.9418483,3.9096758,1.8202513,1.0314432,7.419406,0.9967834,4.2112684,1106171_F.jpg
7.2962933,4.184516,6.300537,2.0092278,1.4031191,9.595772,2.3968577,4.524662,1106172_F.jpg
5.996127,6.9169197,4.3383017,2.5933795,1.5412395,10.245781,1.3288283,6.198371,1106173_F.jpg
8.088543,6.3335648,5.958266,2.7935772,2.0593581,11.804728,2.3258576,6.504819,1106174_F.jpg
3.1758075,2.542619,3.2744598,0.57187605,0.599035,4.142745,1.0298467,2.1219158,1106175_F.jpg
7.027738,5.199374,5.4933453,2.3110275,1.7492907,9.856932,2.0079021,5.1416636,1106176_F.jpg
6.1775403,3.987052,5.5510235,1.5669181,1.1440216,8.704309,2.1368299,4.0134697,1106177_F.jpg
5.2964363,4.9182158,4.449863,1.9631013,1.3431373,8.0100355,1.6941127,4.693762,1106178_F.jpg
6.148647,5.0063705,4.812479,1.8822194,1.5410235,9.30228,1.7569234,4.7640085,1106179_F.jpg
3.745763,5.8473883,2.7812357,2.0625904,1.301394,7.2419243,0.7438407,4.779018,1106180_F.jpg
4.7907157,3.2423775,4.7715254,1.0783195,0.7771331,6.6264677,1.5711062,3.011767,1106181_F.jpg
7.627883,6.6176224,5.833105,2.7364817,1.9205632,11.864631,2.1144125,6.4979753,1106182_F.jpg
4.953718,4.5075016,4.393299,1.661871,1.0774356,8.066904,1.4779792,4.2466254,1106183_F.jpg
7.537992,2.6504185,7.1365657,1.4877388,1.2334461,8.792073,3.0072498,3.4193478,1106184_F.jpg
8.392211,7.4324193,6.5405188,2.99726,1.8548274,12.77179,2.1758819,6.7679014,1106185_F.jpg
4.4358096,5.1199503,3.9556055,1.739266,0.8848269,7.517879,0.9544668,4.311736,1106186_F.jpg
3.92984,4.3591676,3.5457811,1.3864322,0.8078284,6.448571,1.033344,3.632943,1106187_F.jpg
2.6464667,2.1709964,2.858498,0.5464567,0.72503793,3.2697134,0.90722936,1.9317684,1106188_F.jpg
4.1411395,4.738156,3.9519298,1.5475264,0.7499591,6.9704323,0.95058936,3.9463606,1106189_F.jpg
6.2216206,5.0110016,5.4700117,1.9098489,1.1279708,9.106453,1.7941915,4.6470623,1106190_F.jpg
6.232846,4.6882467,5.6531215,1.8191319,1.1398172,8.808277,1.7016613,4.588517,1106191_F.jpg
7.97282,5.948453,6.54932,2.4291396,1.5409075,11.33851,2.4427745,5.4124303,1106192_F.jpg
8.007912,6.7391276,5.8418093,2.8085873,1.9932277,11.9605255,2.2652333,6.1496725,1106193_F.jpg
3.7192464,3.0901637,3.3704834,0.9528302,0.79221374,4.4132495,1.1380248,2.6882238,1106194_F.jpg
8.283829,7.2196245,6.5191126,2.8472123,1.7711343,12.861443,2.1338274,6.6975555,1106195_F.jpg
3.1124973,2.5764287,3.307614,0.6726331,0.57630336,4.2131586,0.9982788,2.3124037,1106196_F.jpg
7.205823,5.4685593,6.0109534,2.2714572,1.5359716,10.302818,2.007679,5.2340956,1106197_F.jpg
4.625164,3.4715402,4.720278,1.2081287,0.876027,6.3147554,1.4679713,3.669953,1106198_F.jpg
7.071469,5.6792216,5.893019,2.5237894,1.4463881,9.554373,2.1586456,6.3429594,1106199_F.jpg
3.1264477,2.2331743,3.2926216,0.5149151,0.59181345,3.7336695,1.0634086,2.0480356,1106200_F.jpg
7.102793,5.301867,6.0485587,2.255222,1.5683346,10.664038,2.4635816,5.653141,1106201_F.jpg
4.9270477,5.962914,4.0929766,2.1431065,1.3256518,8.914576,1.2902884,5.4644246,1106202_F.jpg
5.861854,5.2735367,5.0672503,2.26304,1.6650925,9.436306,1.9578888,5.2993703,1106203_F.jpg
6.249482,4.779113,5.7726326,2.3183367,1.8575711,8.334494,2.7067356,5.72285,1106204_F.jpg
4.2124805,5.134179,3.8496552,2.1497126,1.7598083,6.923009,1.4531382,5.402281,1106205_F.jpg
5.3520665,4.9825153,5.0562754,2.1680508,1.709215,7.862699,2.1622515,5.619603,1106206_F.jpg
4.1625586,3.3469605,4.532154,1.2111919,1.0724795,5.7594957,1.55928,3.572779,1106207_F.jpg
5.876191,5.0329823,5.4757357,2.0657067,1.5853529,8.311972,2.2585757,5.51316,1106208_F.jpg
3.0243862,2.296575,3.3835385,0.54258704,0.56760657,3.7949579,0.9938449,2.1167593,1106209_F.jpg
7.580017,5.8199196,6.1779737,2.6452084,1.6608992,11.137749,2.2071624,6.6592054,1106210_F.jpg
5.2167606,6.741193,3.8720586,2.4528728,1.4216347,9.510234,1.0912037,5.916936,1106211_F.jpg
5.0284758,3.8309398,4.8834906,1.4126889,0.9515774,7.549217,1.5494287,3.9337041,1106212_F.jpg
5.088436,3.8425999,4.9035945,1.3971847,0.9176656,7.6627045,1.5563786,3.9047027,1106215_F.jpg
6.3854365,5.043165,5.6047688,1.9978333,1.209831,9.478582,1.8407946,5.3801904,1106216_F.jpg
6.949939,5.3456345,5.397373,2.3288941,1.938384,9.913496,2.3449419,4.8524823,1106218_F.jpg
7.301263,5.794547,6.166097,2.629929,1.7610196,9.437199,2.261949,5.83395,1106219_F.jpg
7.5526733,5.457913,6.310362,2.4416773,1.9186814,9.978102,2.4787312,5.4381437,1106220_F.jpg
5.609376,5.247607,5.4710674,2.564429,1.9733865,8.871123,2.525531,5.459757,1106221_F.jpg
5.3506517,4.8139906,5.4407253,2.3218563,1.8687726,8.55929,2.5951157,5.05395,1106222_F.jpg
4.854006,4.540112,4.6596804,2.1716514,1.5843894,7.9269977,1.9078006,4.4186687,1106223_F.jpg
5.2621584,5.260538,5.105912,2.4096408,1.8326759,9.162203,2.2691624,5.1664443,1106224_F.jpg
5.5757513,4.2841434,4.626171,1.8665408,1.6495085,7.372592,1.8368243,3.9783702,1106225_F.jpg
5.6051903,5.3079853,4.6482344,2.2491453,1.7930405,8.120953,1.7841935,4.4405074,1106226_F.jpg
8.038507,6.257102,6.784664,2.7748508,1.9045968,10.783979,2.5092826,6.261775,1106227_F.jpg
6.7019215,5.459647,5.9120526,2.2357037,1.644815,9.478715,2.0428197,5.5061026,1106228_F.jpg
5.912092,4.9608574,5.0253716,2.5978715,2.0702257,8.204338,2.6026878,5.1126184,1106229_F.jpg
5.2804804,4.6896887,4.602376,2.269454,1.9674613,7.802714,2.2486029,5.0034084,1106230_F.jpg
3.7652748,3.4968677,3.8615327,1.4719076,1.3260874,6.0024557,1.574056,3.5783587,1106231_F.jpg
4.729291,4.3097324,4.531416,2.0537271,1.7871141,7.355558,2.1793315,4.5873737,1106232_F.jpg
6.8064513,5.6633253,5.6103115,2.5415413,2.149744,9.9058485,2.5504725,5.4480057,1106234_F.jpg
5.1607094,3.9758875,4.5179105,1.7282538,1.4766238,7.015005,1.8782134,3.7618747,1106236_F.jpg
6.3051047,5.9483523,4.9161606,2.6301079,2.1119204,9.176987,2.029923,5.556713,1106237_F.jpg
6.1112757,4.9017696,5.182,2.2348723,1.8970772,8.685604,2.2098658,4.720214,1106238_F.jpg
5.486459,5.1847095,4.5182853,2.2481701,1.7142088,7.966486,1.7302483,4.7757483,1106239_F.jpg
6.4114885,5.334443,5.352032,2.3125167,1.9344643,8.743724,2.164081,5.0824666,1106240_F.jpg
5.6535115,4.6802564,5.086591,2.2044206,2.1204824,8.537873,2.756175,5.288483,1106242_F.jpg
4.284942,3.6612341,4.1722775,1.7373695,1.529973,6.4281673,1.8744792,3.8149505,1106243_F.jpg
5.0940657,5.0264874,4.277767,2.2406492,2.3200626,8.38039,2.1835413,5.644264,1106244_F.jpg
5.3738265,4.2756767,4.7293425,1.9668186,2.105043,8.082293,2.409104,5.0104265,1106245_F.jpg
4.72904,4.735793,4.1872663,2.1899824,1.7451202,7.4633713,1.8770578,4.752876,1106246_F.jpg
5.5981545,4.6540375,4.6592836,2.3191848,2.1510997,8.146962,2.3820262,5.222745,1106247_F.jpg
7.908955,6.470742,6.588956,2.782987,1.9327636,10.744532,2.4202945,6.4156284,1106248_F.jpg
5.8038235,5.6404,5.0319886,2.2305906,1.5618024,8.531406,1.6355944,5.0960083,1106249_F.jpg
6.647964,5.8204713,5.78154,2.481419,1.7693458,9.665838,2.1706157,5.3822203,1106250_F.jpg
6.63311,5.429956,5.1891713,2.552564,2.3569121,9.732364,2.3811069,5.058175,1106251_F.jpg
6.7734995,5.1174393,5.4835114,2.2492101,2.0800083,9.4003105,2.4345706,4.7463207,1106252_F.jpg
5.1272497,4.2289457,4.4452524,1.7780876,1.5800388,7.3837767,1.8180988,3.8569822,1106253_F.jpg
5.15286,4.812092,4.357201,1.9735619,1.5981817,7.380746,1.6529403,4.2833467,1106254_F.jpg
5.8612022,5.882716,4.4941316,2.41286,2.037585,8.900122,1.8931066,5.141423,1106255_F.jpg
5.9789543,4.8342338,4.90827,2.090816,1.9298208,8.310619,2.0451143,4.546874,1106256_F.jpg
6.039572,4.8578987,5.085663,2.1069903,1.7574034,8.426981,2.087417,4.594208,1106257_F.jpg
7.28196,5.8949556,5.746571,2.602107,2.1187816,9.577392,2.491527,5.3385916,1106271_F.jpg
3.991631,5.691951,2.788345,2.2771,1.6652,6.9254675,1.0576293,4.493594,1106272_F.jpg
2.5172424,2.0467296,2.5148673,0.7547009,0.9647263,2.7955647,0.8927156,1.7514904,1106273_F.jpg
2.6791487,2.1240392,2.6458142,0.7820939,0.957021,2.936532,0.9627374,1.8416704,1106274_F.jpg
5.5433826,3.2790966,5.126271,1.4981346,1.3052313,7.1245937,2.2090297,3.2801743,1106275_F.jpg
7.71556,6.3775487,6.0938053,2.5584655,2.0880315,10.584969,2.5944443,5.681209,1106276_F.jpg
7.4825115,5.9235954,5.646974,2.5851643,2.2693682,10.4406395,2.5820594,5.478562,1106280_F.jpg
4.5725245,3.5465817,4.2566247,1.5356946,1.1956882,6.2252283,1.6588902,3.17963,1106282_F.jpg
4.49354,6.1044836,3.3413496,2.4247575,1.5574179,7.422303,1.2273655,4.8603215,1106283_F.jpg
3.8559859,3.0146973,3.634825,1.3323317,1.3068897,5.498821,1.5336142,2.7726202,1106284_F.jpg
6.08923,5.313429,4.980176,2.1411712,1.8957722,8.707144,2.0749786,4.69475,1106285_F.jpg
6.608095,5.6005406,4.945343,2.4039187,2.466474,9.74185,2.3053703,5.2231617,1106286_F.jpg
6.4163857,5.0777564,5.0341125,2.1230946,1.8633682,8.538517,2.1781096,4.688044,1106287_F.jpg
4.480057,5.3505874,3.2253952,2.151824,1.8227364,7.57559,1.2926576,4.331746,1106288_F.jpg
4.3085485,5.249994,3.1884196,2.1353407,1.8121088,7.1231327,1.2092668,4.353346,1106289_F.jpg
4.3812933,3.3383894,4.008625,1.4640536,1.2373095,5.8442583,1.6280735,2.9610472,1106290_F.jpg
5.721757,4.4226303,4.582371,1.9459214,1.725143,8.023828,1.9460723,4.4105425,1106291_F.jpg
5.617523,4.664783,4.757019,1.9704959,1.6074805,8.214899,2.0102205,4.333859,1106292_F.jpg
4.6642694,4.896755,4.156421,1.8635691,1.3763547,7.621502,1.3904516,4.2220445,1106293_F.jpg
6.9187746,5.304019,5.5469313,2.29216,2.041556,10.137097,1.9859161,5.131693,1106294_F.jpg
5.2780075,4.5786715,4.51491,1.7207886,1.516558,8.092107,1.5963002,4.06345,1106295_F.jpg
5.0115643,4.8346105,4.2363987,1.8985889,1.4221928,7.368101,1.5456891,4.284106,1106296_F.jpg
4.488347,5.308457,3.6930418,2.079429,1.4354122,7.13029,1.2872716,4.376939,1106297_F.jpg
7.043853,5.1989584,5.695522,2.3110125,1.960888,9.632745,2.5374088,4.8245487,1106298_F.jpg
4.8630853,4.6101465,3.9412384,1.8647972,1.5133042,7.3163815,1.5593517,4.0870123,1106299_F.jpg
4.5059395,5.2298155,3.5640445,2.0754328,1.4223888,7.2383995,1.3238981,4.1787786,1106300_F.jpg
7.6243114,6.1092596,5.759124,2.6690044,2.1518102,10.8377695,2.36906,5.819786,1106302_F.jpg
3.311633,3.2221587,3.0469213,1.3530011,1.1848819,4.6440477,1.0927474,2.842708,1106303_F.jpg
4.7966633,3.7072654,4.4403095,1.5755501,1.186502,6.6288705,1.618371,3.4464216,1106304_F.jpg
5.611971,3.4499552,5.0842566,1.5316169,1.363822,7.299752,2.2219946,3.435278,1106305_F.jpg
4.5713573,5.1970263,3.8003983,2.0176663,1.4066782,7.274643,1.3439722,4.2545156,1106306_F.jpg
7.096163,5.2710605,5.477005,2.2938406,2.0866413,9.661965,2.4792247,5.07863,1106308_F.jpg
6.015636,5.2125387,4.9732246,2.0773566,1.6018136,8.512777,1.8519857,4.799676,1106309_F.jpg
3.180869,3.1527205,2.9700673,1.327882,1.044344,4.6439695,1.0292141,2.6713548,1106310_F.jpg
7.1879025,5.417478,6.1949205,2.3071373,1.966428,9.855468,2.4243982,5.235849,1106311_F.jpg
4.559051,5.373147,3.7955403,2.0428452,1.4151773,7.3377104,1.1811018,4.4017906,1106312_F.jpg
4.664739,3.6196573,4.4046793,1.4511411,1.1430036,6.3861885,1.6592112,3.2631097,1106313_F.jpg
7.6950636,6.2089577,5.8793945,2.685735,2.2080486,10.22929,2.4954257,5.7195764,1106314_F.jpg
5.6842375,3.4949365,5.243636,1.4676576,1.3446219,7.27664,2.2277293,3.5750194,1106315_F.jpg
7.4841776,5.9112635,5.7079926,2.6047578,2.2082138,10.832899,2.4274476,5.574609,1106316_F.jpg
4.5098796,4.394002,3.9084508,1.7051446,1.3561801,7.152345,1.4741235,3.7410717,1106317_F.jpg
6.2007604,5.300315,5.2316823,2.215845,1.6468173,8.909483,1.8711722,4.7765503,1106319_F.jpg
4.634453,3.5030317,4.4038057,1.4610442,1.1730012,6.4332104,1.6796014,3.2437673,1106320_F.jpg
7.6677628,6.081506,5.8349495,2.7328074,2.1765823,10.747892,2.4650202,5.677185,1106321_F.jpg
4.7658625,3.8000145,4.58679,1.4912586,1.1524811,6.684556,1.7333733,3.38797,1106322_F.jpg
7.432358,6.1942296,6.0525103,2.5144358,2.0697496,10.7591305,2.439406,5.513872,1106323_F.jpg
5.321028,4.106421,4.714982,1.6734769,1.3509133,7.251921,1.8738409,3.9597929,1106326_F.jpg
7.6435804,6.382304,6.059328,2.6676512,2.0538175,10.86755,2.6244178,5.6770415,1106327_F.jpg
2.552662,2.0876126,2.5784764,0.7363713,0.9211376,2.8918085,0.91050375,1.7753816,1106328_F.jpg
5.415576,4.981322,4.4699154,1.9526482,1.5561687,7.808223,1.682182,4.6155376,1106329_F.jpg
4.5548267,3.453269,4.117603,1.4814782,1.2932318,6.52246,1.6667778,3.2346933,1106330_F.jpg
7.3719234,5.880439,5.452354,2.5760286,2.2016826,10.08774,2.607751,5.1809983,1106331_F.jpg
6.8534384,4.9563465,5.3922133,2.1673322,1.8952191,9.492149,2.4520988,4.955538,1106332_F.jpg
6.732494,4.9398804,5.1355333,2.237389,1.9783549,9.638723,2.2332501,4.8854175,1106333_F.jpg
6.844696,4.909062,5.470697,2.1344671,1.9903489,9.557497,2.469751,4.6380844,1106334_F.jpg
3.5680625,2.83187,3.4293473,1.1057055,1.005477,4.950636,1.2975273,2.4513888,1106335_F.jpg
4.407465,3.466806,3.9698176,1.5656681,1.3796316,6.4328017,1.6963472,3.2439895,1106336_F.jpg
6.676156,4.6014853,5.1321764,2.112163,2.0410953,9.2134075,2.5679936,4.426804,1106337_F.jpg
6.9844804,5.344639,4.76939,2.5068274,2.3293939,10.021923,2.5819292,5.040992,1106338_F.jpg
4.5896707,3.3744144,4.093869,1.4502829,1.2176762,6.7286158,1.5792043,3.3404694,1106339_F.jpg
3.1757064,2.1730824,3.1424892,0.90346026,1.0508966,3.8982084,1.282175,1.9956743,1106340_F.jpg
7.0789194,5.5472765,5.2623153,2.4898572,2.1969447,10.590313,2.4242854,5.510692,1106341_F.jpg
6.879416,4.681238,5.284918,2.1446295,2.1480792,9.651834,2.4617639,4.6037474,1106342_F.jpg
6.285019,5.5496864,4.846294,2.3459191,2.1116095,9.51404,2.067475,4.969035,1106343_F.jpg
2.8133626,1.9932625,2.8837094,0.8037722,1.0560102,3.3754418,1.1388125,1.8739672,1106344_F.jpg
6.7893963,4.7254786,5.405322,2.101118,2.0272655,9.609444,2.5084298,4.570213,1106345_F.jpg
4.9882975,4.657298,4.678472,1.7274272,1.0209461,8.099889,1.493921,4.5144205,1106346_F.jpg
6.212241,4.0614862,5.7207384,1.6715115,1.162896,8.639446,2.0386558,4.6139326,1106347_F.jpg
4.848894,3.601625,4.7265997,1.3073034,0.88300633,6.89421,1.566752,3.702687,1106348_F.jpg
6.334138,5.0204387,5.738907,1.9493964,1.2576622,9.689263,1.9992743,5.0487924,1106349_F.jpg
3.5140338,3.1238096,3.570319,0.9408674,0.7427236,5.3233232,1.0973923,2.8820946,1106350_F.jpg
4.72987,4.73907,4.169239,1.7631874,1.0418665,7.48041,1.2324672,4.7334948,1106351_F.jpg
7.4560814,5.7812805,5.8133144,2.8115764,1.8196881,10.5692425,2.3305528,6.6082706,1106352_F.jpg
3.4638987,2.388826,3.6347132,0.7309952,0.7190585,4.58746,1.2427981,2.292136,1106353_F.jpg
6.116874,5.1989183,5.284237,2.1434405,1.4091363,9.4420395,1.8681474,5.2579823,1106354_F.jpg
6.219502,6.623808,6.3405437,2.6485355,1.814637,10.133759,2.3855681,7.053707,1106355_F.jpg
5.321974,5.6353097,5.4960494,2.1872046,1.3377044,8.417389,1.8017932,5.860257,1106356_F.jpg
5.0067673,4.7257724,5.197237,1.8290642,1.1335114,7.345274,1.6492981,4.9563575,1106357_F.jpg
5.4997034,5.6387324,5.2455235,2.5022602,1.5516582,8.26826,1.8001618,5.9344416,1106358_F.jpg
7.0845857,7.32169,6.3950014,3.327017,1.9367738,11.175442,2.5089397,7.709143,1106359_F.jpg
6.5491576,6.1892166,6.230281,2.78763,1.8318981,9.9582,2.3212814,6.742989,1106360_F.jpg
6.76933,5.853194,6.6807704,2.3255477,1.3774009,9.913814,2.3474622,6.2464185,1106361_F.jpg
6.7935867,5.5687056,5.8414335,2.1162844,1.8921161,9.396891,2.218439,5.020117,1106362_F.jpg
4.7110195,5.003825,4.3230324,1.8144106,1.1529377,7.3263593,1.374429,4.0052133,1106363_F.jpg
5.5626745,5.6454916,4.670788,2.1265163,1.4980471,8.6295185,1.6691658,4.5760036,1106364_F.jpg
7.5703883,6.009491,6.4281106,2.480873,1.6948307,10.754699,2.2518878,6.022534,1106365_F.jpg
6.316727,5.710451,5.3958693,2.2873876,1.5133924,9.308725,2.0167053,5.317521,1106366_F.jpg
8.373147,6.858422,7.1544514,2.8780556,1.7425431,11.867139,2.6369743,6.694622,1106367_F.jpg
7.8193784,6.2929077,6.8588753,2.6149964,1.5968182,11.372936,2.4240704,6.3014116,1106368_F.jpg
7.531053,6.602586,5.8934307,2.8027616,2.0931516,11.404829,2.4472196,5.404147,1106369_F.jpg
7.371175,6.1540027,5.897125,2.5768366,1.9514258,10.8654785,2.2555735,5.4888506,1106371_F.jpg
7.484644,6.1475844,5.8349533,2.4316242,1.8448317,10.730787,2.3362708,5.5698853,1106372_F.jpg
6.974959,5.9636292,5.6781163,2.4082341,1.5862706,9.415234,2.2368765,5.1622825,1106373_F.jpg
6.6119323,6.3104877,5.5633373,2.3700304,1.5880346,10.0872,1.9838514,5.4307747,1106374_F.jpg
7.5689554,6.7943125,5.6711235,2.7656736,1.9265327,11.549212,2.0185766,5.9653435,1106375_F.jpg
6.5247903,5.358721,5.4772234,2.7921681,2.1984062,8.829828,2.7425447,5.7981596,1106376_F.jpg
7.408428,6.0449057,5.884724,2.6349308,2.0785136,10.946521,2.3300276,5.580367,1106377_F.jpg
5.26161,3.9517398,5.2028427,2.270761,1.7190108,6.5184345,1.9896028,4.993813,1109001_F.jpg
5.978588,3.9315856,5.810194,2.4241185,1.9668895,6.968937,2.3450062,5.315445,1109002_F.jpg
6.516822,4.655216,6.280985,2.8330944,1.9690762,7.747983,2.6155198,6.1813674,1109003_F.jpg
5.8778944,4.087451,5.957597,2.6208122,1.992315,7.316486,2.2531543,5.484227,1109004_F.jpg
4.1283712,3.0029018,3.724697,1.5127704,1.7773055,5.656474,1.7868136,3.6572404,1109005_F.jpg
4.4854565,3.14747,3.9700255,1.5980778,1.6553588,5.668651,1.8378775,3.7711363,1109006_F.jpg
3.8550913,3.1689162,3.3351407,1.4226465,1.411536,5.3639216,1.4341168,3.5981803,1109007_F.jpg
3.1733742,2.15999,3.186225,0.9990659,1.1828175,4.09733,1.3352001,2.4666872,1109013_F.jpg
4.6873665,3.5960362,4.2225804,1.9368191,1.8475211,5.9547625,2.2625737,4.1926217,1109014_F.jpg
3.0142543,2.5363772,2.8065171,1.1099559,1.2542307,4.041151,1.232502,2.5898387,1109015_F.jpg
3.930058,3.805154,3.6226149,1.7713081,1.5507588,5.6464195,1.7227788,3.9450464,1109016_F.jpg
4.368189,3.440005,3.9729433,1.7955525,1.7676126,5.6170416,2.02432,3.894854,1109017_F.jpg
2.9524684,2.157759,2.6807828,0.80430484,1.1661445,3.6316981,1.165977,2.2310896,1109018_F.jpg
6.1169696,5.40513,6.253467,2.900159,1.8882532,8.304586,2.0265045,5.5695596,1109019_F.jpg
4.9582887,5.623884,5.0863237,2.6914067,1.756562,7.7801647,1.6422989,5.0800476,1109020_F.jpg
2.5896823,2.5912063,2.261466,1.029176,1.4018883,3.3356035,1.1837258,2.0822961,1109021_F.jpg
4.5811234,3.6755483,4.260475,1.8663797,1.596357,6.302595,2.199594,4.166485,1109024_F.jpg
3.517127,3.1566677,3.5222952,1.4588542,1.3069782,5.1883717,1.49474,3.2646,1109026_F.jpg
3.3587809,2.4114377,3.2365332,0.93584514,1.0402507,4.36679,1.3107972,2.656698,1109027_F.jpg
4.763109,3.856754,4.396486,2.1120856,1.8998079,6.7684965,2.2870166,4.4156866,1109028_F.jpg
3.4430208,2.7817376,3.408701,1.1946898,1.1198493,5.0081024,1.4314349,2.903514,1109029_F.jpg
4.938634,3.971414,4.3106027,2.1678238,1.8418278,6.7222347,2.4633825,4.4889812,1109030_F.jpg
3.6752055,3.1968572,3.4500828,1.6245141,1.5485156,5.3421855,1.7187185,3.5143857,1109031_F.jpg
4.1702943,2.8523688,3.6094546,1.6417239,1.7303996,5.5809903,1.8281434,3.688314,1109032_F.jpg
3.1035182,2.4129543,2.969524,1.2849162,1.4807552,4.4437356,1.4144901,2.69994,1109033_F.jpg
3.7014742,2.5523424,3.3598733,1.5537466,1.6661534,4.9861293,1.6369957,3.2454784,1109034_F.jpg
3.517575,3.0368485,3.1766624,1.576145,1.6184096,5.17136,1.542124,3.5660799,1109035_F.jpg
3.961033,2.840809,3.4821117,1.6722655,1.8156109,5.3636513,1.6926452,3.6083775,1109036_F.jpg
5.012387,3.7340631,4.8497605,1.8169441,1.648963,6.904091,2.1729639,4.5461025,1109037_F.jpg
3.413535,3.0477657,3.5471282,1.3549918,1.4141617,5.0957603,1.2924007,3.1807342,1109038_F.jpg
2.8915868,2.4133348,2.9663053,0.9445977,1.1965897,4.065522,1.1138718,2.4015226,1109039_F.jpg
7.2642403,5.563373,5.552437,2.9491649,2.3026032,10.134617,2.8236227,5.833977,1109040_F.jpg
5.6748796,4.328423,5.009366,2.2898445,1.95893,8.304261,2.257376,5.079612,1109041_F.jpg
6.1331367,4.8768134,5.105241,2.4384346,1.8456516,8.716249,2.358933,5.109848,1109042_F.jpg
6.213754,4.6133623,5.1023974,2.1892724,1.9000307,9.064518,2.149396,4.541114,1109043_F.jpg
5.636734,4.7469554,4.913211,1.9175577,1.7995632,8.086687,1.7005148,4.2296004,1109044_F.jpg
7.0607023,5.628869,6.205023,2.398032,1.9041964,9.5490885,2.1262178,5.628154,1109045_F.jpg
4.7022104,4.02586,4.453152,1.5589132,1.276651,6.745327,1.4942968,3.7008283,1109046_F.jpg
8.08398,8.100216,7.466786,3.4878871,1.837858,13.842037,3.0397987,6.983933,1109047_F.jpg
6.510546,8.211858,5.8056097,3.3146,1.6869346,12.036491,1.8488525,6.5351014,1109048_F.jpg
5.060299,6.5220695,4.8512554,2.5979378,1.2690396,9.306922,1.4446356,5.1124926,1109049_F.jpg
4.150776,3.7650301,3.7863984,1.6947451,1.3592374,5.891377,1.4468274,3.7277322,1109050_F.jpg
6.046026,4.5837736,4.8532495,2.3867612,2.0145772,7.5607395,2.356845,5.045286,1109051_F.jpg
4.245551,3.5478387,4.0548687,1.636693,1.4265974,6.00296,1.647487,3.7953446,1109052_F.jpg
6.7124443,5.3936186,5.4744973,2.8186054,2.2362032,9.750935,2.686166,5.658115,1109053_F.jpg
5.3228483,5.096727,4.7472415,2.504329,1.8889159,8.405388,2.096057,5.233872,1109054_F.jpg
5.683709,4.702489,5.0631084,2.3054924,1.9115736,8.522953,2.3991106,5.0723095,1109055_F.jpg
5.300742,4.522727,4.762869,1.8493005,1.5447327,7.685215,1.7937388,4.1169486,1109056_F.jpg
5.615571,4.3708544,4.8227882,1.9048312,1.6970427,7.8106556,1.9748187,4.145212,1109059_F.jpg
5.284815,3.6353114,3.631441,1.873075,1.8403752,6.407959,2.0208013,3.7034087,1109060_F.jpg
2.9619055,2.3895965,2.8302867,0.95803475,1.0819323,4.112849,1.1505107,2.1363478,1109062_F.jpg
2.1365595,1.9300009,2.1789725,0.7217902,1.0902095,2.5417962,0.84682393,1.5422459,1109063_F.jpg
5.009447,3.6627233,3.5500407,1.938878,2.0741444,6.5289793,1.951448,3.7301946,1109064_F.jpg
3.592318,2.8257134,2.821764,1.3929591,1.5452546,4.9156966,1.3708179,2.749042,1109065_F.jpg
2.950625,2.4472091,2.8667002,0.9664022,1.0201069,4.1429815,1.1136706,2.1334004,1109066_F.jpg
3.7369535,4.3238015,2.7042406,1.95706,1.7699229,5.8322673,1.2619445,3.6604567,1109067_F.jpg
3.525485,2.5446842,3.090299,1.212487,1.4281458,4.717858,1.4409602,2.5611296,1109068_F.jpg
2.2846384,1.9439907,2.423551,0.63592637,0.8837433,2.7009952,0.8620819,1.5382936,1109069_F.jpg
4.2831206,3.5301435,3.6342402,1.4903035,1.565154,5.6427774,1.551902,3.226989,1109070_F.jpg
4.284021,3.4166608,3.804573,1.4603407,1.6007785,5.6097026,1.5542092,3.4865851,1109071_F.jpg
5.6347494,3.842836,3.947855,1.8062634,2.1384428,6.959134,2.043027,4.0436325,1109072_F.jpg
2.921397,2.514515,2.9621308,1.0023954,1.0821506,4.0337005,1.075479,2.330449,1109073_F.jpg
4.953515,3.4818764,3.913867,1.4898669,1.5615203,6.401032,1.7314311,3.555918,1109074_F.jpg
5.3724437,4.2914867,4.7005525,1.8097327,1.4659934,6.9440765,1.7610917,4.378616,1109079_F.jpg
4.3033657,3.7809768,4.167796,1.2969418,0.8114493,5.814309,1.3017097,3.4977634,1109080_F.jpg
3.2494664,2.901688,3.6305146,0.843753,0.63521075,4.73612,1.0683167,2.602182,1109081_F.jpg
5.2225876,3.4846463,4.50543,1.2689565,1.1608533,6.5275574,1.7787135,3.6955657,1109082_F.jpg
